Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,AZ,99637,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,US,4710083,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,Bullhead City,432,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,AZ,99432,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,US,4721651,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,Bullhead City,388,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,AZ,101073,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,US,4723999,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,Bullhead City,955,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,AZ,260255,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,US,17577347,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,Bullhead City,943,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,AZ,258022,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,US,17321403,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,Bullhead City,1086,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,AZ,258124,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,US,17184392,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,Bullhead City,943,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,AZ,256212,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,US,17057570,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,Bullhead City,1087,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,AZ,262405,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,US,17336254,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,Bullhead City,1145,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,AZ,271499,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,US,17730132,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,Bullhead City,1071,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,AZ,278274,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,US,18030435,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,Bullhead City,1194,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,AZ,285902,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,US,18331436,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,Bullhead City,1585,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,AZ,333705,people,high
S2401_C01_033E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,US,20255871,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2010,Bullhead City,436,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2010,AZ,116086,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2010,US,8912797,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2011,Bullhead City,409,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2011,AZ,112691,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2011,US,8696789,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2012,Bullhead City,424,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2012,AZ,112822,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2012,US,8554786,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2013,Bullhead City,327,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2013,AZ,112125,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2013,US,8440788,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2014,Bullhead City,342,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2014,AZ,113719,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2014,US,8541573,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2015,Bullhead City,374,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2015,AZ,118271,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2015,US,8694384,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2016,Bullhead City,349,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2016,AZ,120491,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2016,US,8770632,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2017,Bullhead City,404,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2017,AZ,119368,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2017,US,8842730,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2018,Bullhead City,390,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2018,AZ,123040,people,high
S2401_C01_034E,American Community Survey,Income,Production occupations,,2018,US,8862057,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2010,Bullhead City,231,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2010,AZ,93365,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2010,US,5088919,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2011,Bullhead City,317,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2011,AZ,92955,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2011,US,5061666,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2012,Bullhead City,439,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2012,AZ,91792,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2012,US,5051632,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2013,Bullhead City,466,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2013,AZ,90037,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2013,US,5038058,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2014,Bullhead City,508,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2014,AZ,90593,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2014,US,5113986,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2015,Bullhead City,622,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2015,AZ,93691,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2015,US,5248292,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2016,Bullhead City,565,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2016,AZ,95865,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2016,US,5392877,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2017,Bullhead City,571,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2017,AZ,100717,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2017,US,5537091,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2018,Bullhead City,686,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2018,AZ,106618,people,high
S2401_C01_035E,American Community Survey,Income,Transportation occupations,,2018,US,5704980,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2010,Bullhead City,288,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2010,AZ,50804,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2010,US,3575631,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2011,Bullhead City,217,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2011,AZ,52376,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2011,US,3562948,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2012,Bullhead City,223,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2012,AZ,53510,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2012,US,3577974,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2013,Bullhead City,150,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2013,AZ,54050,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2013,US,3578724,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2014,Bullhead City,237,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2014,AZ,58093,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2014,US,3680695,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2015,Bullhead City,149,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2015,AZ,59537,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2015,US,3787456,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2016,Bullhead City,157,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2016,AZ,61918,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2016,US,3866926,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2017,Bullhead City,219,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2017,AZ,65817,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2017,US,3951615,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2018,Bullhead City,509,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2018,AZ,104047,people,high
S2401_C01_036E,American Community Survey,Income,Material moving occupations,,2018,US,5688834,people,high
