Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2010,US,"
25376",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2011,CA-24,"
32210",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2011,CA,"
27065",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2011,US,"
25472",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2012,CA-24,"
25118",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2012,CA,"
26924",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2012,US,"
25623",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2013,CA-24,"
26595",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2013,CA,"
27458",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2013,US,"
26205",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2014,CA-24,"
27079",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2014,CA,"
27873",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2014,US,"
26533",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2015,CA-24,"
28020",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2015,CA,"
29491",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2015,US,"
26880",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2016,CA-24,"
30015",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2016,CA,"
30437",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2016,US,"
27658",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2017,CA-24,"
29560",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2017,CA,"
31437",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2017,US,"
29400",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2018,CA-24,"
29970",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2018,CA,"
32160",USD ($)
B24041_023E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services.",2018,US,"
30399",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2008,CA-24,"
50368",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2008,CA,"
37153",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2008,US,"
33320",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2009,CA-24,"
46389",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2009,CA,"
37787",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2009,US,"
33311",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2010,CA-24,"
46354",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2010,CA,"
37820",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2010,US,"
33583",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2011,CA-24,"
45162",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2011,CA,"
38944",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2011,US,"
34850",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2012,CA-24,"
27549",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2012,CA,"
37328",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2012,US,"
34633",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2013,CA-24,"
31098",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2013,CA,"
37192",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2013,US,"
35307",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2014,CA-24,"
44769",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2014,CA,"
40918",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2014,US,"
36114",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2015,CA-24,"
40609",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2015,CA,"
40586",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2015,US,"
36282",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2016,CA-24,"
33938",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2016,CA,"
40458",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2016,US,"
36961",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2017,CA-24,"
50660",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2017,CA,"
41423",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2017,US,"
38082",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2018,CA-24,"
43335",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2018,CA,"
42291",USD ($)
B24041_024E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2018,US,"
39602",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2008,CA-24,"
22207",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2008,CA,"
23933",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2008,US,"
23168",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2009,CA-24,"
25378",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2009,CA,"
23374",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2009,US,"
22712",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2010,CA-24,"
23310",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2010,CA,"
23413",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2010,US,"
22546",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2011,CA-24,"
27513",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2011,CA,"
24193",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2011,US,"
23000",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2012,CA-24,"
24474",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2012,CA,"
24248",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2012,US,"
23228",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2013,CA-24,"
24720",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2013,CA,"
25286",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2013,US,"
23933",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2014,CA-24,"
24093",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2014,CA,"
24950",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2014,US,"
24499",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2015,CA-24,"
26700",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2015,CA,"
25904",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2015,US,"
25145",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2016,CA-24,"
28720",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2016,CA,"
27233",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2016,US,"
25853",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2017,CA-24,"
26724",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2017,CA,"
29225",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2017,US,"
26705",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2018,CA-24,"
27106",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2018,CA,"
30329",USD ($)
B24041_025E,American Community Survey,Income,"Median Earning in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Accommodation and food services.",2018,US,"
27406",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2008,CA-24,"
44637",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2008,CA,"
31371",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2008,US,"
31625",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2009,CA-24,"
40279",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2009,CA,"
31204",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2009,US,"
30934",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2010,CA-24,"
38580",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2010,CA,"
31742",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2010,US,"
31702",USD ($)
